ID,ra,dec,Tmag,e_Tmag,GAIA,GAIAmag,gaiabp,gaiarp,pmRA,pmDEC,plx,Teff,rad,mass,d,numcont,contratio,disposition,duplicate_id,dstArcSec
390988341,297.034223021164,18.7043480307755,14.8425,0.0256,1824561382239671680,15.7376,16.5977,14.8186,-3.62706,-8.26901,0.144676,4648.0,8.80429,nan,5244.09,,nan,,,37.12435520822838
1845606349,297.040114445523,18.689099736691,19.6523,0.0119,1824561141681326848,20.2595,20.4372,19.2412,-2.97704,-2.42123,0.576164,nan,nan,nan,2699.16,,nan,,,37.144423913104596
1845609650,297.052545667917,18.7046986698922,19.8809,0.0237,1824562653509789184,20.7897,21.0437,19.0783,-0.15484,2.35679,0.868258,nan,nan,nan,2835.58,,nan,,,37.28461716560413
1845606403,297.05122017772,18.6915822940889,19.2345,0.0181,1824561176040112384,19.9476,20.2237,18.779,-3.72358,-6.45436,0.355542,nan,nan,nan,2846.83,,nan,,,37.3367917931849
1845606407,297.041415500759,18.6886887109993,19.1899,0.0223,1824561176040141440,19.8439,20.161,18.8575,-3.99207,-5.93501,-0.166548,nan,nan,nan,3523.45,,nan,,,37.475645303859025
1845610047,297.050525965091,18.7070113628674,19.969,0.0321,1824562855393757952,20.8267,21.0072,19.1867,8.11074,-7.82645,0.577385,nan,nan,nan,2873.68,,nan,,,37.784350294291706
1845606444,297.045278966327,18.6885568543439,20.8501,0.6,1824561176041667712,21.2801,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,37.78923663296544
1845606818,297.036334245787,18.6908830506287,19.7637,0.6,1824561347838860800,20.1937,nan,nan,-0.656308,-4.69838,-1.05951,nan,nan,nan,3634.25,,nan,,,37.80182625535172
1845606404,297.046783384244,18.6888302134475,20.2175,0.027,1824561176040121856,20.9308,21.2598,19.8146,-3.52679,-12.4699,-1.94861,nan,nan,nan,3117.08,,nan,,,38.01331090300956
1845606817,297.03612515733,18.6909671281444,20.5493,0.6,1824561347838860672,20.9793,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,38.03688626511147
1845606903,297.033504939744,18.7036543030118,17.6466,0.0127,1824561382198653056,18.4262,19.058,17.4462,-2.45953,-4.81359,0.352824,nan,nan,nan,2717.96,,nan,,,38.04287161715676
1845606373,297.040637227614,18.6886816571047,17.8066,0.0423,1824561171734212608,18.5531,19.1247,17.661,-5.50283,-11.8438,0.365279,4983.0,0.881883,0.82,2664.56,,nan,,,38.0871886990001
1845606832,297.034115492997,18.6931380257941,20.8191,0.6,1824561347839774976,21.2491,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,38.095086713586376
1845606819,297.035945060233,18.6910899641662,17.986,0.0066,1824561347838860928,18.653,18.9183,17.5843,-1.57328,-4.43105,0.604993,nan,nan,nan,1811.55,,nan,,,38.11645285534999
520558498,297.048768563775,18.7082412691269,19.1718,0.6,1824562859667339648,19.6018,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,390988305,38.120714028395874
1845606936,297.038146822193,18.708223749958,20.7099,0.6,1824561382200096384,21.1399,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,38.12452340459995
1845606900,297.032430749158,18.6972360658812,18.6164,0.0205,1824561382198636160,19.497,20.2101,18.3257,-3.69668,-16.9799,0.270422,nan,nan,nan,3007.15,,nan,,,38.14557357299461
1845606935,297.032585010612,18.7013572801981,20.1141,0.0316,1824561382199860096,20.6983,20.7522,19.6075,-1.82616,-1.61525,-0.481977,nan,nan,nan,3060.62,,nan,,,38.16517571219915
390988305,297.04896442848,18.7081840874512,17.5947,0.0068,1824562859708403456,18.2376,18.5057,17.228,-4.9946,50.0353,nan,nan,nan,nan,nan,,nan,SPLIT,,38.26172176621183
390988440,297.052532527656,18.6924301211318,16.8513,0.0341,1824561176081209728,17.62,18.2743,16.7458,-3.05633,-8.40469,0.811295,4644.0,0.710005,0.74,1278.59,,nan,,,38.711972459439025
1845610107,297.041150469491,18.7094922587394,19.5671,0.0527,1824562859708599296,20.4564,20.7114,18.8023,0.48848,-3.86418,-2.55675,nan,nan,nan,3513.06,,nan,,,38.89857835499741
1845606367,297.037471155192,18.6895597530493,18.8968,0.6,1824561141721485440,19.3268,nan,nan,-3.88848,-5.32154,1.94873,nan,nan,nan,574.078,,nan,,,39.41231996329862
1845610066,297.04045824655,18.7094848027591,19.9111,0.0576,1824562859667385472,20.3574,20.086,19.2338,-2.33977,-6.03704,-0.414289,nan,nan,nan,3382.94,,nan,,,39.421592059740625
1845606863,297.035231481146,18.6911555672014,19.4122,0.6,1824561347879920128,19.8422,nan,nan,-1.7479,-3.83855,-0.518912,nan,nan,nan,3882.82,,nan,,,39.62975651746253
390988463,297.037008150407,18.6897268003209,17.2093,0.041,1824561137401295872,18.0141,18.6464,17.0558,-6.62791,-4.08186,0.244732,4775.0,1.62813,nan,3339.07,,nan,,,39.75353688211307
1845606901,297.031837633565,18.6982574419548,18.7918,0.0318,1824561382198641792,19.3563,19.1848,18.0837,-4.6555,1.42453,-1.23631,nan,nan,nan,4455.0,,nan,,,39.756982796715334
1845609648,297.055187501032,18.6998132939439,20.337,0.0493,1824562653509780480,20.9635,20.9605,19.7206,-2.54812,-5.83129,2.80296,nan,nan,nan,2674.64,,nan,,,40.06687475253358
1845606383,297.047091842995,18.6882652964788,19.7236,0.0338,1824561171761182336,20.2909,20.1674,19.0601,1.40225,-3.63133,-0.638301,nan,nan,nan,3565.48,,nan,,,40.26952838447749
1845606864,297.034153620645,18.6918736156654,18.3907,0.0192,1824561347879922432,19.0175,19.2329,17.9923,-0.0453782,-5.68163,-0.342715,nan,nan,nan,4086.87,,nan,,,40.65683745578194
390988452,297.034713937059,18.6912390514114,15.8825,0.0133,1824561347837928320,16.4696,16.8995,15.7679,-0.939748,-8.32549,0.576916,5699.0,0.989162,1.01,1667.02,,nan,,,40.696054944560046
1845606926,297.038747146306,18.7093017561747,19.2492,0.0155,1824561382199510016,19.8698,19.8867,18.6603,-1.52897,-4.19257,0.66261,nan,nan,nan,2419.85,,nan,,,40.724244094363186
1845610094,297.05210973183,18.7067372349346,20.5507,0.6,1824562859668742400,20.9807,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,40.74204372729648
1845606902,297.031503289362,18.6996347023962,18.9719,0.0293,1824561382198647936,19.7789,20.2772,18.594,-6.13522,-14.8361,0.475044,nan,nan,nan,2669.82,,nan,,,40.90896146721379
1845606449,297.045563342431,18.6877189268315,20.8127,0.6,1824561176081476096,21.2427,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,40.92601582360489
390988307,297.036477431373,18.7082140368583,15.958,0.0296,1824561377892732288,16.6698,17.2848,15.8989,-1.64087,-1.68551,0.18993,5248.0,3.01222,nan,4209.14,,nan,,,41.114776424772096
1845606905,297.03438195279,18.7064519834616,20.1999,0.6,1824561382198658048,20.6299,nan,nan,-3.63938,-3.15221,-0.346444,nan,nan,nan,3056.56,,nan,,,41.20693530792699
1845606390,297.054790612814,18.6948195516398,18.8794,0.011,1824561171761287680,19.4916,19.8196,18.6122,-3.0021,-5.07831,-0.917284,nan,nan,nan,4744.67,,nan,,,41.30278830735543
1845606431,297.042848831179,18.6874265754548,19.7439,0.0344,1824561176041058816,20.4119,20.5415,19.2052,-3.55619,-1.55869,-1.01112,nan,nan,nan,3607.67,,nan,,,41.409994167338745
1845606925,297.03871940047,18.7095233433473,20.272,0.6,1824561382199509888,20.702,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,41.4948506063784
390988399,297.031250631888,18.6979992607067,14.865,0.011,1824561382239669248,15.4437,15.915,14.8002,1.52659,-8.20169,0.661039,5696.0,1.36248,1.01,1454.29,,nan,,,41.81822071007513
1845610075,297.045317536214,18.7104023371926,19.3985,0.0191,1824562859667815040,20.0846,20.2173,18.838,-1.77398,-2.86207,0.35143,nan,nan,nan,2875.51,,nan,,,41.83199741303429
1845606858,297.034352755477,18.6911176567456,19.0383,0.6,1824561347879632512,19.4683,nan,nan,-4.83647,-7.72543,0.328503,nan,nan,nan,2884.35,,nan,,,41.90021907910099
390988366,297.0314279684,18.7012175585834,16.3578,0.0407,1824561382239672832,16.9787,17.4843,16.2843,-3.34258,-4.64073,0.0524431,6255.0,2.90275,1.22,6005.5,,nan,,,41.91186524422457
1845606795,297.035324907418,18.6900513602159,18.6432,0.0114,1824561347837925120,19.3163,19.686,18.3376,-0.198097,-1.07894,0.68664,nan,nan,nan,1864.99,,nan,,,42.315086868985816
1845610074,297.052321231407,18.7072195190408,19.8136,0.6,1824562859667814784,20.2436,nan,18.7103,-1.95685,-5.7642,-0.0334497,nan,nan,nan,3198.16,,nan,,,42.470070567481905
1845606873,297.03410222382,18.7067554430457,19.9503,0.0702,1824561377919419392,20.5173,19.5866,18.48,nan,nan,nan,nan,nan,nan,nan,,nan,,,42.644596658136244
1845606389,297.052038454932,18.690256675383,18.2687,0.0069,1824561171761244416,18.9384,19.2674,17.9269,-6.19142,-4.15092,0.251548,nan,nan,nan,3151.54,,nan,,,42.7071082100307
1845606359,297.036456574777,18.6890516043139,20.7263,0.6,1824561141681684992,21.1563,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,42.819951186498415
1845606904,297.033940604896,18.7068769130593,19.3756,0.0255,1824561382198657920,20.1002,19.9434,18.4704,4.42373,2.46483,5.46714,nan,nan,nan,226.61,,nan,,,43.34714766811704
1845606353,297.040340673371,18.6871962340382,20.6624,0.6,1824561141681680768,21.0924,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,43.51781428269145
390988316,297.052908504892,18.7070570085908,16.2777,0.0356,1824562859708398976,16.9075,17.4082,16.1922,-4.05644,-5.44311,0.235193,5767.0,1.89679,1.03,3627.58,,nan,,,43.51865993536363
1845606400,297.051917889772,18.6898087032562,19.4899,0.6,1824561176040104832,19.9199,nan,nan,-2.31099,-3.87645,0.30759,nan,nan,nan,2917.44,,nan,,,43.62549724483986
1845606854,297.033336518639,18.6914821515431,20.6133,0.6,1824561347840263168,21.0433,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,43.718685808655536
1845606433,297.055630015129,18.6948882660143,20.6854,0.0841,1824561176041404416,20.9713,20.4963,19.954,-5.15656,-1.96273,-1.26969,nan,nan,nan,3073.7,,nan,,,43.90626552086864
1845606934,297.036427209831,18.7091360230723,20.7314,0.6,1824561382199858176,21.1614,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,43.95329886883768
1845606341,297.035782634182,18.6891138119143,20.516,0.6,1824561141679492480,20.946,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,43.96589640419692
1845606399,297.053113951043,18.6907499443923,19.0232,0.6,1824561176040100736,19.4532,nan,nan,-3.03093,-3.91077,0.191619,nan,nan,nan,2986.75,,nan,,,44.09060508042304
1845610097,297.052518933554,18.7077203953871,20.7979,0.6,1824562859668875392,21.2279,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,44.22560586316201
1845606377,297.042810938715,18.6866063020539,19.7126,0.0132,1824561171761120768,20.3602,20.6724,19.3839,-3.0457,-3.75801,0.610694,nan,nan,nan,2661.04,,nan,,,44.365717517724484
1845610096,297.048114777206,18.7104405787946,20.5172,0.6,1824562859668843776,20.9472,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,44.40819778991046
1845606342,297.035834861282,18.6889108412639,18.9873,0.0142,1824561141679492608,19.7446,19.975,18.4202,-1.74287,-4.76768,0.069245,nan,nan,nan,3326.39,,nan,,,44.449752066942104
1845609629,297.056356815769,18.6968520740986,19.7801,0.6,1824562653508852992,20.2101,nan,nan,-1.52446,-5.80587,0.968974,nan,nan,nan,2152.49,,nan,,,44.546386708403034
1845609666,297.056494433217,18.7005640531963,19.7789,0.0202,1824562653550163968,20.3734,20.1169,18.9493,-1.91326,-7.98899,1.9843,nan,nan,nan,1606.74,,nan,,,44.78803440340522
1845606318,297.036857140436,18.6881355507306,19.2091,0.0087,1824561137401293824,19.846,20.0556,18.7918,-2.47846,-6.36255,-0.674545,nan,nan,nan,3905.68,,nan,,,44.889560645366416
1845610052,297.053628846612,18.7069256174008,19.0524,0.0256,1824562859667318144,19.6057,19.4994,18.4227,-3.71698,-8.14063,-0.199969,nan,nan,nan,3813.49,,nan,,,45.06003905274922
390988416,297.056436240231,18.6963822242814,17.3232,0.007,1824562649202995328,17.9703,18.4248,17.1374,nan,nan,nan,nan,nan,nan,nan,,nan,,,45.124537118451926
1845606398,297.05349612065,18.6906939291978,18.4934,0.0077,1824561176040100608,19.1115,19.0291,17.8083,-3.21899,-4.32526,-0.228219,nan,nan,nan,4280.4,,nan,,,45.202187705179234
1845610063,297.04341509674,18.7115478269991,19.183,0.0204,1824562859667376000,19.8519,20.0669,18.7284,-2.05362,-1.34808,0.487467,nan,nan,nan,2706.74,,nan,,,45.482251310307504
1845610051,297.053453088944,18.7073000083998,20.583,0.6,1824562859667318016,21.013,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,45.48439236422602
1845610085,297.049137303797,18.7103765943721,19.8101,0.0103,1824562859668234752,20.3957,20.254,19.1064,-1.10765,-4.53035,-0.638402,nan,nan,nan,3352.32,,nan,,,45.55747145713498
1845606791,297.032703825927,18.6913996846355,18.134,0.0123,1824561343559660160,18.7791,19.1671,17.8844,-1.80722,-1.97723,0.232504,nan,nan,nan,3225.97,,nan,,,45.61962697942677
1845610058,297.050194224892,18.7099304294454,19.6368,0.0193,1824562859667339008,20.324,20.4941,19.1121,-1.62096,-3.19549,-0.810577,nan,nan,nan,3603.67,,nan,,,45.799958625649396
1845606906,297.032423161927,18.7061917553073,18.4273,0.0115,1824561382198661632,19.0564,19.2242,17.9782,-2.92628,-6.69939,1.18176,nan,nan,nan,1077.74,,nan,,,45.90105214130161
1845606781,297.030456093548,18.6956223582428,18.4092,0.0089,1824561343532936448,19.0524,19.4688,18.1905,-4.38929,-6.2521,0.819771,nan,nan,nan,1367.61,,nan,,,45.95221557208282
1845609654,297.056876388398,18.6975533673405,20.5892,0.6,1824562653510152960,21.0192,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,45.95700937500192
1845606831,297.034231022456,18.6896003623934,19.8623,0.0261,1824561347839772544,20.464,20.5082,19.3244,-1.34231,-2.15475,-0.520853,nan,nan,nan,3362.01,,nan,,,46.02273094634246
1845609607,297.056582039532,18.7020563441508,19.4313,0.0183,1824562649230062080,20.0474,20.3261,19.1098,-3.95305,-5.72374,0.660442,nan,nan,nan,2406.65,,nan,,,46.100413202024335
1845606821,297.032271375499,18.6916864946956,20.2756,0.6,1824561347838883584,20.7056,nan,nan,-5.1974,-7.94235,1.86588,nan,nan,nan,2391.22,,nan,,,46.22626137322532
1845606824,297.0299708608,18.69762440301,18.9531,0.0196,1824561347838912768,19.6242,19.9758,18.6321,-4.44928,-5.90056,-0.216882,nan,nan,nan,3798.0,,nan,,,46.2858312114048
1845609608,297.057023833036,18.7002395757191,18.0084,0.0076,1824562649230064896,18.6267,19.0319,17.8106,-2.7188,-6.97948,0.682358,nan,nan,nan,1566.03,,nan,,,46.44345970510208
1845606946,297.029914884722,18.7005905189027,20.1313,0.0898,1824561382239674112,20.6821,20.4128,19.3415,-5.11537,-10.1855,-1.34203,nan,nan,nan,3055.01,,nan,,,46.63508905607513
1845609644,297.056996432515,18.6968989471675,19.5749,0.0145,1824562653509772160,20.1159,20.029,18.9789,-2.79496,-3.98083,-0.917127,nan,nan,nan,3853.27,,nan,,,46.67186825198284
1845606938,297.030276122877,18.7023927616657,20.8836,0.6,1824561382200098432,21.3136,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,46.72060346884814
1845606834,297.030384131465,18.6950095281721,20.2952,0.0203,1824561347839785600,20.8313,20.2308,19.1912,-1.76203,-0.397347,1.80674,nan,nan,nan,2687.33,,nan,,,46.80402640549557
1845606385,297.048521741041,18.6868079793611,19.1302,0.0264,1824561171761194112,19.7311,19.853,18.671,-0.776791,-4.04941,-0.243621,nan,nan,nan,3722.53,,nan,,,46.855367636221075
1845610102,297.047821605483,18.7113223552385,19.3053,0.0281,1824562859708408576,19.7756,19.2086,18.3074,-3.63151,-4.73373,-0.215244,nan,nan,nan,3250.23,,nan,,,47.06363249529647
1845606851,297.033372499864,18.6899607298379,20.8459,0.6,1824561347840118784,21.2759,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,47.179868470438414
1845609606,297.055383320597,18.7057225471485,18.0591,0.0521,1824562649230048512,18.707,19.164,17.9124,-2.84391,-5.19381,-0.0998346,5830.0,1.05078,1.05,4470.09,,nan,,,47.42755444392418
1845606370,297.035208598903,18.6882678376425,19.9136,0.0786,1824561141721681536,20.6419,20.9219,19.4399,-1.85471,-5.05034,-0.580813,nan,nan,nan,3249.38,,nan,,,47.578527291890936
1845606822,297.031753357217,18.691682260444,19.0344,0.0521,1824561347838883712,19.9574,20.2684,18.2615,1.04889,-5.13114,1.95873,nan,nan,nan,633.407,,nan,,,47.70501956162415
1845610080,297.051628534728,18.7096968140025,20.5187,0.6,1824562859668225280,20.9487,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,47.745538129838145
1845606397,297.054741107063,18.6910064324789,19.5469,0.0197,1824561176040096768,20.0087,20.0575,19.1737,-2.97639,-4.37515,0.575234,nan,nan,nan,2615.08,,nan,,,47.8128760955302
1845606907,297.031911574389,18.7064462528539,19.3848,0.6,1824561382198661760,19.8148,nan,nan,-3.01755,-3.59153,0.974665,nan,nan,nan,1486.69,,nan,,,47.856972828082
1845606391,297.045851702865,18.6857748292407,19.8356,0.0315,1824561171766566656,20.4393,20.4241,19.2359,-0.362442,-1.98622,-0.0946462,nan,nan,nan,3162.3,,nan,,,47.98977863408663
1845606877,297.037331048169,18.7109181825515,17.6555,0.0399,1824561377919471104,18.3142,18.8328,17.5548,-1.70819,-3.08437,0.353448,5348.0,0.811846,0.92,2704.04,,nan,,,48.02693698949098
1845606446,297.047894514103,18.6862425846494,19.1675,0.0392,1824561176081210624,19.7394,19.889,18.7717,-4.17988,-3.12707,-1.01635,nan,nan,nan,3612.95,,nan,,,48.04114961472438
1845606852,297.032772317194,18.6900687800648,21.0955,0.1538,1824561347840119552,20.8769,19.7596,20.0418,-6.48146,-6.8108,-0.35098,nan,nan,nan,3036.25,,nan,,,48.43794216571957
1845610081,297.05164603266,18.7099704252008,19.3687,0.0116,1824562859668225408,19.9804,19.7644,18.5581,-3.19004,-4.13761,0.236812,nan,nan,nan,2972.36,,nan,,,48.583927237215065
1845610106,297.052729245296,18.7091836520874,19.4936,0.0426,1824562859708596096,20.1249,20.4737,19.2228,-2.59734,-4.57579,1.39168,nan,nan,nan,1673.38,,nan,,,48.60443377804563
1845606319,297.038258084113,18.6863497598965,19.1721,0.0224,1824561137401309312,19.8224,19.9971,18.7022,-0.428507,-4.00892,0.984194,nan,nan,nan,1598.95,,nan,,,48.605359903746624
1845606796,297.033868650813,18.6889238984918,19.1278,0.0174,1824561347837926528,19.7376,19.5133,18.3113,-3.07612,-2.99714,-0.444653,nan,nan,nan,4060.64,,nan,,,48.64948828759976
1845607083,297.032189200096,18.7072102278451,20.1772,0.0161,1824561450959329792,20.7207,20.7287,19.6733,-0.803236,-4.26871,0.608511,nan,nan,nan,2825.97,,nan,,,48.71588338836482
1845606836,297.029221426268,18.6979533622257,20.4473,0.0819,1824561347839791744,20.971,20.9568,19.9437,-3.5831,-7.23785,1.27891,nan,nan,nan,2773.96,,nan,,,48.730801175027025
1845606420,297.052565212529,18.6884356378427,20.3926,0.0664,1824561176040663936,20.9035,19.9502,18.9643,nan,nan,nan,nan,nan,nan,nan,,nan,,,48.822597306272655
1845606799,297.032245607413,18.6904261064048,18.2628,0.0129,1824561347837931008,19.006,19.5135,17.9943,-7.1305,-7.29104,0.668003,nan,nan,nan,1723.93,,nan,,,48.9929169694487
1845606336,297.039923635866,18.6857016558911,18.8894,0.0117,1824561141679480064,19.5875,19.9197,18.5114,-5.23343,-5.65433,0.999226,nan,nan,nan,1251.5,,nan,,,49.08282639165746
1845607038,297.034561547484,18.7096557817812,19.4597,0.0133,1824561450918140032,20.0063,20.3403,19.2781,-3.87727,-6.34013,-0.140611,nan,nan,nan,3417.6,,nan,,,49.18725923566557
1845610073,297.03960395655,18.7120764613933,17.6813,0.039,1824562859667395712,18.3808,18.9095,17.5447,-3.35587,-6.73374,0.347793,5133.0,nan,nan,2734.89,,nan,DUPLICATE,390988285,49.18989925110219
1845606393,297.053997715385,18.6895333211635,19.2706,0.0232,1824561171766567168,19.8672,20.0413,18.869,-0.000127533,-7.25735,-0.281009,nan,nan,nan,3520.58,,nan,,,49.27275554417843
1845610046,297.042716885368,18.7125890300535,20.0988,0.6,1824562855393757568,20.5288,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,49.298110301229954
1845606871,297.029081656923,18.7005460188326,17.8229,0.0487,1824561377892698112,18.56,19.1392,17.7049,-0.593102,-6.85319,-0.0441119,5319.0,1.42889,0.92,4578.4,,nan,,,49.434547013736136
1845609638,297.056122809343,18.7056540498066,19.3582,0.077,1824562653509384448,20.0084,20.0858,18.7912,-3.06818,-4.55973,1.44634,nan,nan,nan,1026.75,,nan,,,49.48204105140218
1845606798,297.033420785522,18.6889387705108,19.7128,0.1332,1824561347837926784,19.984,19.0255,18.5103,-3.52985,-5.46842,0.735831,nan,nan,nan,2437.72,,nan,,,49.6520732165366
390988286,297.046928850518,18.712334595797,10.8678,0.0105,1824562859708410880,11.7336,12.5953,10.8373,2.52265,2.58237,0.51297,4332.0,19.2654,nan,1852.01,,nan,,,49.7280217462187
1845606340,297.03737962919,18.6863521113694,19.0941,0.0161,1824561141679487488,19.8947,20.4539,18.7874,0.688352,-1.4478,0.256492,nan,nan,nan,2998.92,,nan,,,49.7724338430264
520558502,297.057512749862,18.6950893904841,19.5471,0.6,1824562653549955968,19.9771,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,390988425,49.8064868729328
1845606908,297.0290311466,18.7013813100964,19.5306,0.6,1824561382198663808,19.9606,nan,nan,-0.978434,-3.56302,-2.02468e-05,nan,nan,nan,3323.86,,nan,,,50.050746769151935
1845610099,297.052440329877,18.7099354961705,18.6927,0.0152,1824562859708401280,19.3627,19.7151,18.3739,-0.622576,-4.30338,0.910622,nan,nan,nan,1395.04,,nan,,,50.08640018241378
390988425,297.057532701729,18.6948699010043,16.1064,0.0327,1824562653508845312,16.9012,17.5603,15.9948,1.00893,-9.20308,0.229486,4864.0,nan,nan,3678.81,,nan,SPLIT,,50.0958094540017
